unique_id,icn,auctiondate,year,make,model,category,subcategory,location_state,location_city,starting_bid,reserve_price,hammer,buyers_premium,contract_price,reserve_met,seller_id,buyer_id,num_bids,region_id,district_id,territory_id,business_segment
18698,MM7610,2025-12-09,2003,John Deere,X9 1100,Ag Equipment,Tractors,WA,Tacoma,11069,13433,21528,2152,23680,1,2394,569,1,3,11,86,Expansion
18699,VZ1672,2025-12-09,1990,John Deere,8320R,Ag Equipment,Planters,WA,Spokane,11676,12470,30222,3022,33244,1,2453,1063,2,3,11,82,Core
18700,EQ9206,2025-12-09,2003,Ford,F-250,Truck/Trailer,Pickup Trucks,OK,Oklahoma City,5127,6017,19412,1941,21353,1,2558,1479,10,1,1,4,Core
18701,UI4508,2025-12-09,2002,Freightliner,Cascadia,Truck/Trailer,Pickup Trucks,KS,Topeka,4984,6706,14731,1473,16204,1,2560,94,3,1,2,12,Expansion
18702,JQ4596,2025-12-09,1996,Volvo,EC220,Construction,Wheel Loaders,CA,Los Angeles,17437,19345,27322,2732,30054,1,2545,248,1,3,11,84,Expansion
18703,IS1215,2025-12-09,1993,Chevrolet,Equinox,Passenger,SUVs,FL,Miami,1142,1450,5579,557,6136,1,2575,766,2,2,8,63,Core
18704,QB2490,2025-12-09,2022,New Holland,CR10.90,Ag Equipment,Harvesters,KS,Topeka,10804,13475,26736,2673,29409,1,2239,2545,1,1,3,18,Core
18705,MR8389,2025-12-09,1991,Case IH,Magnum 280,Ag Equipment,Planters,OK,Tulsa,9664,11875,25022,2502,27524,1,2634,1722,4,1,3,17,Core
18706,HC8479,2025-12-09,2023,John Deere,6155R,Ag Equipment,Planters,IL,Peoria,9657,10529,22144,2214,24358,1,2301,1657,6,1,4,32,Core
18707,XT9858,2025-12-09,2000,Kenworth,T680,Truck/Trailer,Dump Trucks,IN,Evansville,4824,5668,15668,1566,17234,1,2306,76,13,1,1,5,Core
18708,ND4303,2025-12-09,2008,Case IH,1255,Ag Equipment,Tractors,CO,Aurora,7651,11455,21222,2122,23344,1,2618,314,11,3,9,65,Core
18709,ER2302,2025-12-09,2003,Massey Ferguson,8737,Ag Equipment,Harvesters,OK,Norman,8318,11689,25267,2526,27793,1,2546,181,7,1,2,11,Expansion
18710,QY0148,2025-12-09,1998,Massey Ferguson,8737,Ag Equipment,Harvesters,KS,Topeka,7666,12099,29734,2973,32707,1,2324,1114,15,1,1,3,Enterprise
18711,OG5653,2025-12-09,1992,Massey Ferguson,8737,Ag Equipment,Combines,AZ,Phoenix,11060,11244,30554,3055,33609,1,2549,1562,15,3,12,89,Core
18712,CU0159,2025-12-09,2014,Massey Ferguson,8735,Ag Equipment,Tractors,MO,Springfield,9579,12522,28057,2805,30862,1,2546,1868,7,1,4,28,Expansion
18713,SI6536,2025-12-09,1998,Chevrolet,Silverado 3500,Truck/Trailer,Semi Tractors,IL,Peoria,6391,5975,13997,1399,15396,1,2585,204,9,1,2,15,Core
18714,EY2442,2025-12-09,2009,New Holland,T8.380,Ag Equipment,Tractors,MO,Springfield,10428,13086,28867,2886,31753,1,2175,897,12,1,1,7,Core
18715,AT8127,2025-12-09,1993,Massey Ferguson,8735,Ag Equipment,Combines,CA,San Diego,9190,12203,20161,2016,22177,1,2174,1899,11,3,12,94,Expansion
18716,UH0987,2025-12-09,2010,Freightliner,Century,Truck/Trailer,Pickup Trucks,KS,Kansas City,4905,7015,9312,931,10243,1,2396,1471,9,1,4,27,Expansion
18717,ZK9240,2025-12-09,1991,Case IH,8250,Ag Equipment,Tractors,KS,Kansas City,7724,11277,24737,2473,27210,1,2448,1599,15,1,3,20,Core
18718,ZB0829,2025-12-09,2008,Ford,F-450,Truck/Trailer,Dump Trucks,CA,Los Angeles,4850,6055,19888,1988,21876,1,2310,1411,9,3,12,89,Expansion
18719,NA3686,2025-12-09,1993,Case IH,Magnum 340,Ag Equipment,Tractors,TX,Houston,7542,13281,18390,1839,20229,1,2264,1780,11,1,3,20,Core
18720,NG2189,2025-12-09,1992,Kenworth,T880,Truck/Trailer,Pickup Trucks,NY,Rochester,6104,6538,8570,857,9427,1,2431,1206,1,2,7,56,Enterprise
18721,ST2233,2025-12-09,2017,Ram,2500,Truck/Trailer,Pickup Trucks,OK,Tulsa,5807,5821,10688,1068,11756,1,2220,1874,5,1,2,16,Core
18722,WO8998,2025-12-09,1993,Ram,2500,Truck/Trailer,Semi Tractors,WA,Spokane,6154,6238,17467,1746,19213,1,2145,812,7,3,9,66,Core
18723,RY3204,2025-12-09,2016,New Holland,CR10.90,Ag Equipment,Harvesters,MO,St Louis,10494,12757,23089,2308,25397,1,2275,358,4,1,3,19,Core
18724,LP9237,2025-12-09,1994,Massey Ferguson,8737,Ag Equipment,Combines,KS,Overland Park,11250,11818,34425,3442,37867,1,2300,1649,9,1,2,13,Core
18725,EA8108,2025-12-09,2003,Kenworth,T880,Truck/Trailer,Box Trucks,OK,Broken Arrow,5587,6982,9682,968,10650,1,2335,1076,15,1,2,12,Core
18726,BJ8624,2025-12-09,2019,John Deere,350G,Construction,Dozers,TX,Austin,17555,19493,28507,2850,31357,1,2649,1530,4,1,3,24,Enterprise
18727,VT5130,2025-12-09,1999,Ram,2500,Truck/Trailer,Dump Trucks,NE,Bellevue,5541,5959,19440,1944,21384,1,2595,121,10,1,2,13,Expansion
18728,UX3848,2025-12-09,1991,Peterbilt,389,Truck/Trailer,Dump Trucks,GA,Atlanta,6020,5637,11558,1155,12713,1,2236,2620,2,2,7,55,Core
18729,EM7074,2025-12-09,1991,Ram,3500,Truck/Trailer,Dump Trucks,OK,Norman,5195,5952,14988,1498,16486,1,2511,2618,5,1,2,15,Core
18730,CU7840,2025-12-09,2000,Honda,Pilot,Passenger,Sedans,TX,Dallas,1569,1733,2000,200,2200,1,2311,1343,15,1,4,30,Core
18731,YL4153,2025-12-09,1999,Case IH,Magnum 380,Ag Equipment,Combines,WA,Tacoma,11495,11029,19176,1917,21093,1,2599,283,6,3,10,80,Core
18732,TY5695,2025-12-09,1990,Toyota,RAV4,Passenger,Sedans,KS,Kansas City,1251,1421,5138,513,5651,1,2414,377,8,1,1,1,Core
18733,VC0899,2025-12-09,1995,Massey Ferguson,8737,Ag Equipment,Harvesters,OR,Portland,8360,12724,27890,2789,30679,1,2488,471,1,3,12,92,Expansion
18734,GN0877,2025-12-09,2002,Komatsu,WA470,Construction,Skid Steers,NC,Raleigh,15287,22430,33672,3367,37039,1,2583,1864,15,2,8,59,Enterprise
18735,FY9578,2025-12-09,2005,John Deere,8320R,Ag Equipment,Tractors,TX,Austin,9386,12282,26911,2691,29602,1,2184,109,9,1,1,8,Expansion
18736,GJ2005,2025-12-09,2004,Komatsu,D65,Construction,Dozers,IA,Des Moines,14260,20585,39048,3904,42952,1,2272,542,14,1,1,8,Enterprise
18737,MO5931,2025-12-09,1991,Ford,F-350,Truck/Trailer,Box Trucks,GA,Savannah,4426,6037,13599,1359,14958,1,2271,1524,5,2,6,46,Expansion
18738,IT1478,2025-12-09,2013,Kenworth,T680,Truck/Trailer,Pickup Trucks,PA,Pittsburgh,4375,6229,18562,1856,20418,1,2154,282,3,2,8,61,Core
18739,KE5236,2025-12-09,2005,Ford,F-250,Truck/Trailer,Semi Tractors,OK,Norman,4357,6044,13013,1301,14314,1,2140,964,8,1,4,29,Core
18740,EX3203,2025-12-09,1998,Toyota,RAV4,Passenger,Minivans,GA,Atlanta,1420,1545,3260,326,3586,1,2553,591,4,2,7,51,Core
18741,YS2210,2025-12-09,2005,Chevrolet,Silverado 3500,Truck/Trailer,Dump Trucks,MO,Springfield,5505,7066,16324,1632,17956,1,2144,1868,6,1,1,2,Expansion
18742,DA5394,2025-12-10,2017,Toyota,Corolla,Passenger,Sedans,MO,St Louis,1559,1726,7603,760,8363,1,2540,908,11,1,4,27,Core
18743,FZ3581,2025-12-10,2006,Komatsu,WA470,Construction,Excavators,IA,Des Moines,14076,19667,25373,2537,27910,1,2328,656,10,1,2,9,Enterprise
18744,FC8228,2025-12-10,1998,Ram,2500,Truck/Trailer,Semi Tractors,TX,Dallas,6309,7029,13365,1336,14701,1,2547,1597,14,1,4,27,Expansion
18745,OZ1726,2025-12-10,2020,John Deere,X9 1100,Ag Equipment,Planters,IA,Davenport,10792,13480,15166,1516,16682,1,2215,427,6,1,4,25,Expansion
18746,ZM3770,2025-12-10,2004,Peterbilt,567,Truck/Trailer,Dump Trucks,MI,Grand Rapids,5274,6040,12578,1257,13835,1,2321,1647,12,1,4,32,Expansion
18747,BZ7533,2025-12-10,2020,Toyota,RAV4,Passenger,Minivans,MN,St Paul,1547,1537,5128,512,5640,1,2189,900,11,1,4,29,Expansion
18748,JE8610,2025-12-10,1991,Freightliner,Cascadia,Truck/Trailer,Pickup Trucks,OK,Broken Arrow,5599,6079,18221,1822,20043,1,2537,566,5,1,4,32,Expansion
18749,BX0115,2025-12-10,1990,John Deere,X9 1100,Ag Equipment,Planters,OR,Eugene,10520,12808,26508,2650,29158,1,2569,1263,6,3,11,81,Enterprise
18750,LF7158,2025-12-10,2010,Massey Ferguson,8735,Ag Equipment,Harvesters,MI,Detroit,7871,12305,34188,3418,37606,1,2081,979,9,1,1,4,Expansion
18751,MK7870,2025-12-10,1992,New Holland,CR10.90,Ag Equipment,Tractors,OK,Broken Arrow,8272,11060,32037,3203,35240,1,2569,2625,7,1,4,25,Enterprise
18752,DO3150,2025-12-10,2022,Komatsu,PC210,Construction,Skid Steers,AZ,Tucson,18531,21441,44253,4425,48678,1,2167,1116,15,3,12,94,Core
18753,DZ0031,2025-12-10,1998,Massey Ferguson,8735,Ag Equipment,Combines,KS,Wichita,11684,11143,17558,1755,19313,1,2494,368,5,1,1,5,Expansion
18754,BV9332,2025-12-10,2019,Ford,F-350,Truck/Trailer,Box Trucks,CA,San Francisco,5427,6887,10304,1030,11334,1,2145,1738,12,3,9,66,Core
18755,HU7644,2025-12-10,2012,Ram,3500,Truck/Trailer,Pickup Trucks,NE,Bellevue,4828,7157,16567,1656,18223,1,2648,966,11,1,3,18,Expansion
18756,HR8543,2025-12-10,2011,Peterbilt,389,Truck/Trailer,Pickup Trucks,MO,Kansas City,5161,6983,19413,1941,21354,1,2507,1477,14,1,2,9,Expansion
18757,MF9182,2025-12-10,1996,Kenworth,T680,Truck/Trailer,Dump Trucks,SC,Columbia,5408,6712,13971,1397,15368,1,2259,134,15,2,7,56,Core
18758,HN1950,2025-12-10,2005,Case IH,1255,Ag Equipment,Tractors,OK,Tulsa,10577,10596,15932,1593,17525,1,2517,1040,11,1,1,6,Enterprise
18759,KQ6961,2025-12-10,2022,Chevrolet,Equinox,Passenger,Minivans,MO,Kansas City,1267,1746,2677,267,2944,1,2595,808,12,1,3,22,Expansion
18760,EG9601,2025-12-10,1994,Chevrolet,Silverado 2500,Truck/Trailer,Box Trucks,TX,San Antonio,5721,7029,18359,1835,20194,1,2588,431,11,1,4,28,Enterprise
18761,DR6512,2025-12-10,1991,Massey Ferguson,8737,Ag Equipment,Tractors,NV,Las Vegas,9240,12409,18682,1868,20550,1,2255,447,5,3,11,85,Enterprise
18762,XR6522,2025-12-10,1992,Case IH,9250,Ag Equipment,Planters,WA,Seattle,10510,10751,30418,3041,33459,1,2491,1821,8,3,10,77,Expansion
18763,QB3358,2025-12-10,2020,Kenworth,T880,Truck/Trailer,Semi Tractors,MO,Columbia,6044,6572,19068,1906,20974,1,2586,1799,1,1,4,28,Core
18764,TE6731,2025-12-10,1999,Komatsu,WA500,Construction,Excavators,OK,Norman,13760,19744,38625,3862,42487,1,2189,319,10,1,4,28,Expansion
18765,NQ4495,2025-12-10,2016,Chevrolet,Silverado 2500,Truck/Trailer,Dump Trucks,NV,Las Vegas,6005,6743,13136,1313,14449,1,2274,600,3,3,9,68,Core
18766,DX0715,2025-12-10,2015,Chevrolet,Silverado 2500,Truck/Trailer,Pickup Trucks,OK,Oklahoma City,4913,6964,11790,1179,12969,1,2239,2562,8,1,3,19,Core
18767,LB0054,2025-12-10,2006,Ford,F-250,Truck/Trailer,Dump Trucks,WA,Seattle,6088,7037,8057,805,8862,1,2103,1155,1,3,12,93,Core
18768,GB8194,2025-12-10,2003,Massey Ferguson,8737,Ag Equipment,Tractors,SC,Greenville,11978,11433,27992,2799,30791,1,2165,1043,7,2,6,41,Core
18769,LM5959,2025-12-10,2024,Honda,Accord,Passenger,Coupes,KS,Wichita,1145,1773,6479,647,7126,1,2037,1087,12,1,4,31,Core
18770,HF4267,2025-12-10,2015,Massey Ferguson,8737,Ag Equipment,Combines,KS,Wichita,10891,13066,33389,3338,36727,1,2023,1810,2,1,1,7,Core
18771,WY7898,2025-12-10,2005,Toyota,RAV4,Passenger,Coupes,IN,Fort Wayne,1179,1489,2894,289,3183,1,2345,412,9,1,3,23,Core
18772,PG6983,2025-12-10,1992,Komatsu,D85,Construction,Dozers,OK,Tulsa,13618,20115,43707,4370,48077,1,2419,2628,12,1,4,31,Enterprise
18773,TU5075,2025-12-10,1992,Honda,Pilot,Passenger,Coupes,VA,Virginia Beach,1528,1749,6186,618,6804,1,2528,422,11,2,6,43,Core
18774,TJ1804,2025-12-10,2022,Honda,Accord,Passenger,Sedans,OK,Oklahoma City,1046,1668,5707,570,6277,1,2046,681,12,1,4,26,Core
18775,SO0417,2025-12-10,2022,John Deere,644K,Construction,Dozers,FL,Miami,13554,18804,30952,3095,34047,1,2642,1945,5,2,7,56,Enterprise
18776,NQ4771,2025-12-10,1998,Chevrolet,Silverado 3500,Truck/Trailer,Dump Trucks,IN,Fort Wayne,4672,5742,12787,1278,14065,1,2046,632,14,1,1,8,Core
18777,NE4843,2025-12-10,1999,Ram,3500,Truck/Trailer,Dump Trucks,MI,Detroit,4749,6918,14630,1463,16093,1,2584,2574,4,1,3,17,Expansion
18778,CM4951,2025-12-10,2013,Massey Ferguson,8735,Ag Equipment,Tractors,IA,Davenport,8584,13162,19484,1948,21432,1,2558,929,2,1,1,1,Core
18779,QP2784,2025-12-10,2021,John Deere,8320R,Ag Equipment,Harvesters,OK,Tulsa,8458,13153,22725,2272,24997,1,2171,1738,6,1,1,8,Core
18780,KC7248,2025-12-10,2008,Chevrolet,Traverse,Passenger,Coupes,KS,Kansas City,1492,1603,6226,622,6848,1,2351,421,2,1,1,5,Core
18781,OV4722,2025-12-10,1994,Freightliner,Cascadia,Truck/Trailer,Dump Trucks,VA,Richmond,4493,7011,13598,1359,14957,1,2368,1558,1,2,6,44,Core
18782,TM4836,2025-12-10,2023,Chevrolet,Silverado 2500,Truck/Trailer,Box Trucks,MO,Springfield,4580,6522,11873,1187,13060,1,2206,1939,15,1,2,16,Core
18783,BQ2470,2025-12-10,2020,Chevrolet,Silverado 3500,Truck/Trailer,Semi Tractors,CO,Denver,4340,7009,18928,1892,20820,1,2571,1411,13,3,12,90,Core
18784,AV3109,2025-12-10,2006,Peterbilt,389,Truck/Trailer,Box Trucks,WA,Seattle,4795,7051,8031,803,8834,1,2185,1873,2,3,10,78,Core
18785,TR7434,2025-12-10,2002,Kenworth,T880,Truck/Trailer,Pickup Trucks,KS,Topeka,6088,5716,12758,1275,14033,1,2630,172,6,1,2,14,Core
18786,RM5556,2025-12-10,2019,Case IH,9250,Ag Equipment,Harvesters,GA,Savannah,9691,10518,23618,2361,25979,1,2237,319,12,2,6,43,Enterprise
18787,TY4031,2025-12-10,2008,Chevrolet,Equinox,Passenger,Coupes,KS,Kansas City,1586,1653,6895,689,7584,1,2206,1563,14,1,1,5,Core
18788,UC0536,2025-12-10,1992,Ford,F-450,Truck/Trailer,Semi Tractors,WI,Madison,5198,6293,16660,1666,18326,1,2455,193,1,1,3,18,Expansion
18789,CY7850,2025-12-10,2012,Freightliner,Century,Truck/Trailer,Dump Trucks,OK,Broken Arrow,4184,5767,17594,1759,19353,1,2648,1496,12,1,1,1,Expansion
18790,TG8270,2025-12-10,2024,Caterpillar,972M,Construction,Dozers,GA,Savannah,19154,17863,38165,3816,41981,1,2404,1869,15,2,7,56,Enterprise
18791,ZL7180,2025-12-10,1997,Ram,2500,Truck/Trailer,Box Trucks,WI,Milwaukee,4734,5945,12056,1205,13261,1,2532,780,5,1,3,21,Expansion
18792,QD5479,2025-12-10,2007,Toyota,Camry,Passenger,Minivans,NE,Lincoln,1244,1700,6868,686,7554,1,2528,205,15,1,4,31,Core
18793,WV2948,2025-12-10,2019,Case IH,8250,Ag Equipment,Harvesters,CA,Los Angeles,8572,11371,15503,1550,17053,1,2133,496,10,3,11,86,Expansion
18794,LV8548,2025-12-10,2012,John Deere,644K,Construction,Skid Steers,MO,St Louis,15114,22376,37430,3743,41173,1,2592,1854,15,1,2,10,Enterprise
18795,CH0801,2025-12-10,2015,Massey Ferguson,8735,Ag Equipment,Harvesters,IN,Indianapolis,8540,13243,33117,3311,36428,1,2222,955,15,1,3,17,Enterprise
18796,NW8472,2025-12-10,1999,Massey Ferguson,8735,Ag Equipment,Combines,OK,Oklahoma City,8092,12616,22167,2216,24383,1,2537,1049,1,1,3,23,Expansion
18797,LD7328,2025-12-10,2002,Caterpillar,349,Construction,Excavators,IN,Indianapolis,12637,20254,47521,4752,52273,1,2213,816,3,1,4,26,Expansion
18798,UD1688,2025-12-10,2009,John Deere,644K,Construction,Excavators,KS,Topeka,17584,18444,26665,2666,29331,1,2554,1704,5,1,2,13,Enterprise
18799,FK2108,2025-12-10,2008,Volvo,L120H,Construction,Excavators,TX,Austin,12602,19057,49168,4916,54084,1,2203,1905,13,1,3,24,Enterprise
18800,AO4781,2025-12-10,2000,Ram,2500,Truck/Trailer,Semi Tractors,IL,Peoria,5654,7070,9730,973,10703,1,2278,1444,5,1,1,5,Core
18801,MS0312,2025-12-10,1993,Kenworth,T880,Truck/Trailer,Dump Trucks,MI,Detroit,4225,6803,14351,1435,15786,1,2396,1396,9,1,3,21,Expansion
18802,KR7029,2025-12-10,1994,Caterpillar,D8,Construction,Wheel Loaders,KS,Kansas City,17603,19578,46923,4692,51615,1,2090,1442,7,1,4,29,Expansion
18803,SP9195,2025-12-10,1990,Komatsu,D155,Construction,Excavators,KS,Topeka,19285,21557,48218,4821,53039,1,2510,648,6,1,4,26,Enterprise
18804,SW6906,2025-12-10,2017,Ford,F-250,Truck/Trailer,Pickup Trucks,FL,Miami,4018,6691,10708,1070,11778,1,2274,1396,1,2,7,53,Core
18805,CA7113,2025-12-10,1990,Toyota,Corolla,Passenger,Minivans,SC,Greenville,1100,1455,4788,478,5266,1,2482,1257,1,2,8,60,Core
18806,MY3685,2025-12-10,2022,Ford,F-250,Truck/Trailer,Box Trucks,GA,Augusta,4538,6130,8742,874,9616,1,2540,672,14,2,8,60,Core
18807,YK4449,2025-12-10,2018,Chevrolet,Malibu,Passenger,Sedans,OK,Norman,1435,1418,4473,447,4920,1,2448,145,1,1,2,12,Core
18808,EC6741,2025-12-10,1997,Peterbilt,579,Truck/Trailer,Semi Tractors,VA,Richmond,5144,7019,10493,1049,11542,1,2561,208,9,2,5,35,Expansion
18809,NG6644,2025-12-10,1996,New Holland,T8.380,Ag Equipment,Planters,GA,Savannah,7566,11159,25537,2553,28090,1,2158,1664,5,2,8,59,Core
18810,BT0292,2025-12-10,1991,Chevrolet,Silverado 2500,Truck/Trailer,Dump Trucks,MO,Springfield,5105,6492,13734,1373,15107,1,2426,169,7,1,2,10,Core
18811,LS2721,2025-12-10,1995,Volvo,EC220,Construction,Excavators,MI,Lansing,19228,18172,42025,4202,46227,1,2600,4,13,1,3,24,Enterprise
18812,RF5889,2025-12-10,2014,Ford,F-350,Truck/Trailer,Dump Trucks,TX,San Antonio,4336,6729,13389,1338,14727,1,2605,1729,12,1,4,31,Core
18813,LR2164,2025-12-10,2021,New Holland,T9.565,Ag Equipment,Combines,OR,Eugene,9075,13443,34382,3438,37820,1,2197,1961,13,3,10,76,Core
18814,GL9481,2025-12-10,2004,Honda,Civic,Passenger,SUVs,NC,Greensboro,1057,1576,3237,323,3560,1,2252,1646,5,2,8,62,Core
18815,QX8112,2025-12-10,2014,Massey Ferguson,8735,Ag Equipment,Combines,KS,Topeka,10334,10766,27053,2705,29758,1,2474,1960,14,1,3,19,Expansion
18816,EE7359,2025-12-10,1996,Ram,2500,Truck/Trailer,Pickup Trucks,VA,Richmond,4409,6191,17442,1744,19186,1,2256,936,7,2,7,49,Expansion
18817,NJ1892,2025-12-10,2021,Peterbilt,579,Truck/Trailer,Semi Tractors,NE,Bellevue,6126,6439,17506,1750,19256,1,2023,978,15,1,4,27,Core
18818,RY5876,2025-12-10,2015,Freightliner,Columbia,Truck/Trailer,Box Trucks,MO,Columbia,4497,6822,10020,1002,11022,1,2516,599,1,1,1,6,Expansion
18819,HE6911,2025-12-10,1996,Volvo,EC480,Construction,Excavators,KS,Overland Park,13593,22021,44164,4416,48580,1,2182,2644,3,1,3,20,Enterprise
18820,YP2279,2025-12-10,1999,Chevrolet,Equinox,Passenger,Sedans,MO,St Louis,1235,1460,3526,352,3878,1,2308,1496,1,1,3,23,Core
18821,KK2971,2025-12-10,2018,Peterbilt,389,Truck/Trailer,Dump Trucks,MN,Minneapolis,6326,6162,16094,1609,17703,1,2055,360,15,1,2,15,Expansion
18822,XH0734,2025-12-10,2001,Caterpillar,D9,Construction,Excavators,CO,Aurora,15753,18543,37684,3768,41452,1,2325,1123,13,3,10,74,Enterprise
18823,OV7407,2025-12-10,2016,Volvo,L150H,Construction,Wheel Loaders,VA,Virginia Beach,17371,22271,41014,4101,45115,1,2467,663,4,2,7,56,Enterprise
18824,SY6585,2025-12-10,2004,Massey Ferguson,8737,Ag Equipment,Tractors,KS,Kansas City,11726,11040,17462,1746,19208,1,2507,2594,14,1,3,24,Expansion
18825,EA5948,2025-12-10,1997,Caterpillar,950M,Construction,Dozers,OK,Tulsa,16605,18957,29403,2940,32343,1,2348,849,13,1,2,10,Enterprise
18826,AW0147,2025-12-10,2014,Ram,3500,Truck/Trailer,Pickup Trucks,KS,Wichita,6189,6118,18375,1837,20212,1,2206,452,6,1,2,9,Core
18827,VV0988,2025-12-10,1994,John Deere,850K,Construction,Dozers,IL,Peoria,17675,19678,37631,3763,41394,1,2348,1206,11,1,1,7,Enterprise
18828,CJ6516,2025-12-10,2002,Peterbilt,389,Truck/Trailer,Pickup Trucks,IA,Des Moines,5092,7060,16587,1658,18245,1,2372,2509,7,1,2,12,Enterprise
18829,KR5838,2025-12-10,2004,Chevrolet,Silverado 2500,Truck/Trailer,Dump Trucks,NV,Reno,5408,6205,11121,1112,12233,1,2306,1919,1,3,9,72,Core
18830,RH9401,2025-12-10,2013,Massey Ferguson,8735,Ag Equipment,Combines,MI,Grand Rapids,8684,10911,30032,3003,33035,1,2046,1056,5,1,3,23,Core
18831,DW4660,2025-12-10,1994,New Holland,T7.270,Ag Equipment,Harvesters,IN,Fort Wayne,9479,12553,28413,2841,31254,1,2020,113,13,1,1,3,Expansion
18832,IQ6783,2025-12-10,1990,Freightliner,Columbia,Truck/Trailer,Dump Trucks,IN,Fort Wayne,4900,6378,12057,1205,13262,1,2239,84,8,1,3,24,Core
18833,GJ4367,2025-12-10,2022,John Deere,8320R,Ag Equipment,Harvesters,MN,Minneapolis,8028,12405,16841,1684,18525,1,2163,713,1,1,2,16,Core
18834,SG1529,2025-12-10,2013,Caterpillar,962M,Construction,Excavators,KS,Topeka,17363,19242,29230,2923,32153,1,2260,1637,13,1,1,3,Enterprise
18835,IA9368,2025-12-10,2016,New Holland,T8.380,Ag Equipment,Harvesters,MO,Kansas City,10604,11697,34699,3469,38168,1,2600,44,13,1,3,19,Enterprise
18836,TT9855,2025-12-10,2010,New Holland,T9.565,Ag Equipment,Harvesters,MO,St Louis,10645,13314,28529,2852,31381,1,2605,488,14,1,3,19,Core
18837,XQ0666,2025-12-10,2009,Chevrolet,Silverado 3500,Truck/Trailer,Semi Tractors,NC,Charlotte,6220,5600,17673,1767,19440,1,2124,148,9,2,8,61,Core
18838,SA2375,2025-12-10,2007,Case IH,8250,Ag Equipment,Tractors,KS,Kansas City,11744,12948,15627,1562,17189,1,2029,482,7,1,2,15,Core
18839,AP0515,2025-12-10,2023,Massey Ferguson,8737,Ag Equipment,Tractors,KS,Wichita,9272,10537,30146,3014,33160,1,2489,8,6,1,4,25,Expansion
18840,UE6188,2025-12-10,2020,New Holland,CR8.90,Ag Equipment,Harvesters,CA,San Diego,11478,11262,20582,2058,22640,1,2624,1506,3,3,11,82,Core
18841,JG7993,2025-12-10,1991,Toyota,Corolla,Passenger,Coupes,AZ,Mesa,1023,1580,3032,303,3335,1,2250,1751,15,3,11,87,Core
18842,MX8065,2025-12-10,2019,Ford,Explorer,Passenger,Coupes,CA,Los Angeles,1287,1444,7310,731,8041,1,2280,344,3,3,12,95,Core
18843,WT1264,2025-12-10,1995,John Deere,6155R,Ag Equipment,Combines,CO,Denver,9112,10729,27578,2757,30335,1,2498,821,13,3,11,86,Expansion
18844,FA1717,2025-12-10,2017,Komatsu,D65,Construction,Excavators,TX,San Antonio,19469,20275,45799,4579,50378,1,2650,630,12,1,2,16,Enterprise
18845,IE9264,2025-12-10,2022,Toyota,Camry,Passenger,SUVs,MO,Kansas City,1187,1629,5904,590,6494,1,2267,821,7,1,3,23,Core
18846,GO8080,2025-12-10,2020,Ford,Explorer,Passenger,SUVs,IL,Peoria,1517,1570,5366,536,5902,1,2367,1435,2,1,4,25,Core
18847,NR2524,2025-12-10,2013,Honda,CR-V,Passenger,Minivans,TX,San Antonio,1133,1602,6613,661,7274,1,2204,1320,15,1,1,7,Core
18848,RS4427,2025-12-10,2000,John Deere,8370R,Ag Equipment,Planters,MO,St Louis,10702,12938,15499,1549,17048,1,2429,575,15,1,2,13,Core
18849,VA7641,2025-12-10,1997,New Holland,CR8.90,Ag Equipment,Combines,WI,Milwaukee,7771,11916,22861,2286,25147,1,2023,960,15,1,2,9,Core
18850,DV3795,2025-12-10,2002,Peterbilt,567,Truck/Trailer,Semi Tractors,MO,Kansas City,6395,5661,11340,1134,12474,1,2531,2519,5,1,1,8,Core
18851,VQ4989,2025-12-10,2015,New Holland,T7.270,Ag Equipment,Tractors,WA,Seattle,7868,11290,21034,2103,23137,1,2317,214,7,3,10,79,Core
18852,OD4744,2025-12-10,2003,Ford,Escape,Passenger,Coupes,MO,St Louis,1376,1718,4313,431,4744,1,2268,480,14,1,1,7,Core
18853,CG4244,2025-12-10,1995,Kenworth,W900,Truck/Trailer,Semi Tractors,TX,Houston,5124,6117,12596,1259,13855,1,2501,1863,2,1,1,4,Core
18854,BF3639,2025-12-10,2019,John Deere,210G,Construction,Dozers,TX,Dallas,19349,21040,33338,3333,36671,1,2030,491,13,1,1,7,Enterprise
18855,QA7978,2025-12-10,1995,Toyota,Corolla,Passenger,Coupes,GA,Atlanta,1365,1526,5058,505,5563,1,2232,1327,15,2,6,42,Core
18856,DA8363,2025-12-10,2016,Chevrolet,Silverado 3500,Truck/Trailer,Pickup Trucks,NE,Omaha,4417,6321,19255,1925,21180,1,2572,1175,7,1,2,9,Core
18857,LT4232,2025-12-10,2014,Komatsu,WA470,Construction,Skid Steers,MO,St Louis,19507,22271,32407,3240,35647,1,2084,25,6,1,2,10,Enterprise
18858,UV1960,2025-12-10,2008,Ford,F-250,Truck/Trailer,Pickup Trucks,KS,Topeka,5855,6513,15030,1503,16533,1,2027,1536,2,1,3,18,Core
18859,BJ7092,2025-12-10,1995,Ram,3500,Truck/Trailer,Semi Tractors,TX,Austin,5809,6009,8982,898,9880,1,2320,882,4,1,1,5,Expansion
18860,VD6769,2025-12-10,2001,Caterpillar,950M,Construction,Dozers,TX,Houston,16672,19836,33849,3384,37233,1,2179,263,11,1,1,7,Enterprise
